file_name,sgpa,cgpa
22013614052_1800265734.html,70689655172,
20013514004_1800265845.html,2,553
23013014028_1800265840.html,1,434
21023614006_1800265728.html,88,
22013114073_1800265430.html,1,
22013414034_1800265735.html,83793103448,
21012314048_1800265431.html,1,
21012114039_1800265726.html,,401402403
20012914050_1800265846.html,1,850
22013214070_1800265735.html,77931034483,
23013214041_1800265840.html,1,427
23012114040_1800265840.html,1,803
22013614040_1800265841.html,1,617
21012414050_1800265726.html,,403
20012414016_1800265434.html,2,
21011914017_1800265843.html,2,657
20011715020_1800265710.html,804,
21013114048_1800265431.html,1,
21011614046_1800265726.html,86428571429,
21023314001_1800265728.html,70666666667,
20012014019_1800265372.html,421,401402406
21013114013_1800265844.html,2,885
20013314031_1800265846.html,1,625
20011715025_1800265379.html,780,
21011914011_1800265370.html,314,201202203204
23015414023_1800265840.html,1,793
20012014025_1800265372.html,764,
21013614012_1800265370.html,462,201202203
22013314086_1800265430.html,1,679
21012114017_1800265432.html,2,
21012514022_1800265725.html,68333333333,
21012914012_1800265431.html,1,
22012114065_1800265735.html,,202204206
20012014033_1800265846.html,1,858
22012514016_1800265735.html,83793103448,
21013114011_1800265726.html,69285714286,
21011614021_1800265431.html,1,721
20012814003_1800265727.html,,501503
21012514006_1800265370.html,421,201202204
21011614028_1800265844.html,2,908
20012714035_1800265846.html,1,817
21013514002_1800265726.html,,401402403404405
20012314003_1800265434.html,2,
23013314070_1800265840.html,1,353
20013114038_1800265372.html,829,
21013314054_1800265432.html,2,
21012514068_1800265726.html,,403404405
22012714068_1800265842.html,2,267
22013614035_1800265735.html,,204
20012814044_1800265434.html,2,777
20011914039_1800265434.html,2,
21012214017_1800265431.html,1,731
22013514005_1800265842.html,2,892
22012314048_1800265430.html,1,
22013314039_1800265735.html,,203
23012914033_1800265840.html,1,472
21013014048_1800265432.html,2,642
23015214045_1800265840.html,1,379
22021814005_1800265432.html,2,733
20012414010_1800265728.html,73333333333,
21012614061_1800265735.html,73448275862,
21011715016_1800265377.html,795,
23011614061_1800265840.html,1,770
21011914022_1800265844.html,2,723
20012914042_1800265727.html,,501
23012114099_1800265840.html,1,666
20012814032_1800265846.html,1,600
21013314052_1800265370.html,652,202
21013114067_1800265370.html,510,202204
20013514042_1800265372.html,636,401
21012914042_1800265370.html,779,
22012714029_1800265735.html,817,
20013014003_1800265728.html,,601602603604605
20012114057_1800265433.html,2,764
21013214015_1800265432.html,2,800
21012114083_1800265370.html,831,
20013114084_1800265846.html,1,450
20011914003_1800265728.html,77333333333,
21011814039_1800265432.html,2,825
21013314007_1800265431.html,1,707
21013414018_1800265726.html,,401402
21011814008_1800265843.html,2,693
21013114061_1800265370.html,424,201203204
20013114064_1800265726.html,7,
23011914008_1800265840.html,1,617
21013114103_1800265725.html,,302
21013614011_1800265432.html,2,733
20013514007_1800265846.html,1,267
21012514063_1800265726.html,,401402403404
22013314028_1800265735.html,769,
20012314004_1800265727.html,65384615385,
20012114012_1800265372.html,407,401402404
21013014038_1800265734.html,659,
20013214048_1800265371.html,617,301
20012914013_1800265843.html,2,707
20013114095_1800265844.html,2,492
21013314020_1800265841.html,1,703
20011715018_1800265223.html,871,830
22012414013_1800265842.html,2,733
20012514005_1800265846.html,1,700
21011814002_1800265726.html,,403
20012614013_1800265725.html,66666666667,
22012714034_1800265842.html,2,583
21013314058_1800265726.html,,402403
21023614001_1800265728.html,72666666667,
20012314059_1800265727.html,,503
22012514018_1800265842.html,2,900
20013314005_1800265434.html,2,715
20012714002_1800265846.html,1,717
23015414039_1800265840.html,1,459
23013114014_1800265840.html,1,838
22012514037_1800265842.html,2,467
22012614019_1800265734.html,700,
21012714045_1800265842.html,2,583
21012514051_1800265370.html,507,203204
20012014060_1800265846.html,1,783
22013514014_1800265842.html,2,617
20012614021_1800265846.html,1,783
20012914050_1800265434.html,2,785
20012214008_1800265728.html,,601
21023614008_1800265844.html,2,662
20012714031_1800265371.html,542,301
22012514059_1800265734.html,,104
20012714003_1800265844.html,2,669
21013514030_1800265726.html,,401402403
22013114097_1800265842.html,2,892
20012514019_1800265433.html,2,
21011814019_1800265370.html,414,201202204
20012314061_1800265846.html,1,825
22013614048_1800265430.html,1,745
21012014042_1800265726.html,77857142857,
20012814006_1800265842.html,2,450
22011614015_1800265735.html,793,
20013214003_1800265843.html,2,464
22011914037_1800265735.html,859,
21011914041_1800265432.html,2,775
23012414060_1800265840.html,1,641
21013114088_1800265432.html,2,800
20013314047_1800265728.html,,604607
21013114030_1800265431.html,1,752
21013114079_1800265430.html,1,
20012514034_1800265372.html,414,401403404
23013114057_1800265840.html,1,640
21013214013_1800265725.html,,302
23011914036_1800265840.html,1,638
21012514039_1800265432.html,2,
21011814032_1800265734.html,655,
22013614026_1800265734.html,72068965517,
21012414061_1800265725.html,7,
21012214036_1800265370.html,531,202203
20013214048_1800265372.html,579,401
20012714011_1800265727.html,,501502503504505
20013114048_1800265434.html,2,785
20013114074_1800265434.html,2,
21013414060_1800265432.html,2,808
20012014068_1800265372.html,750,
21012914008_1800265431.html,1,
23012014038_1800265840.html,1,724
20012114053_1800265433.html,2,
22023114002_1800265725.html,,304
22012414042_1800265430.html,1,748
21013014035_1800265432.html,2,725
20013214006_1800265728.html,75333333333,
22013314002_1800265734.html,721,
21011614033_1800265844.html,2,838
23013114063_1800265840.html,1,641
21013314022_1800265735.html,71724137931,
20013514030_1800265433.html,2,
20012914005_1800265434.html,2,
21013014046_1800265370.html,655,204
22013114088_1800265735.html,75517241379,
22013214026_1800265734.html,703,
23012914056_1800265840.html,1,467
21012114086_1800265432.html,2,767
20012914047_1800265434.html,2,
22012314054_1800265735.html,,202
21013114062_1800265370.html,483,201203204
20013114006_1800265845.html,2,640
22012314035_1800265734.html,693,
22012314024_1800265735.html,831,
22013614065_1800265841.html,1,441
23011614048_1800265840.html,1,824
21012314065_1800265432.html,2,883
20012114020_1800265434.html,2,
20013114081_1800265728.html,80666666667,
20011814022_1800265372.html,743,
22013114102_1800265842.html,2,775
20011914023_1800265372.html,779,
22012114050_1800265735.html,,203206
20013414018_1800265726.html,7,
20012814041_1800265433.html,2,
23015314023_1800265840.html,1,797
23012414082_1800265840.html,1,617
21013414041_1800265430.html,1,717
21012514050_1800265432.html,2,775
20012114006_1800265845.html,2,647
23012014053_1800265840.html,1,776
22012214027_1800265735.html,71034482759,
22013314046_1800265841.html,1,669
22013614048_1800265735.html,,204
21012214063_1800265841.html,1,686
21012914069_1800265843.html,2,736
21012114024_1800265432.html,2,833
20011814034_1800265434.html,2,815
23013614055_1800265840.html,1,445
21013414031_1800265432.html,2,858
21013614034_1800265844.html,2,731
21013114050_1800265726.html,77857142857,
20012114004_1800265372.html,629,404
22012814019_1800265734.html,723,
21013014038_1800265726.html,,401402403
21013314031_1800265735.html,71034482759,
20013514007_1800265726.html,,402
20012014002_1800265431.html,1,655
21013414027_1800265726.html,,401402404405
23012214035_1800265840.html,1,597
21013414048_1800265369.html,727,
20013214003_1800265728.html,,601602604605
20013414018_1800265727.html,,501504
21012014046_1800265432.html,2,833
21012314063_1800265431.html,1,731
22012114009_1800265734.html,697,
20011814002_1800265728.html,81333333333,
22013314079_1800265735.html,845,
22012814004_1800265430.html,1,676
20012914041_1800265726.html,69285714286,
20012114092_1800265726.html,69285714286,
23012314035_1800265840.html,1,645
20012914022_1800265434.html,2,762
21011814051_1800265726.html,,401402404
20012914016_1800265434.html,2,754
20012514038_1800265372.html,593,403
22013314058_1800265735.html,797,
20013514004_1800265728.html,,604
20012014058_1800265726.html,7,
21011814046_1800265432.html,2,792
21012314019_1800265726.html,,401
20012314029_1800265727.html,65384615385,
20011614029_1800265370.html,752,
22012914019_1800265430.html,1,790
22013314072_1800265841.html,1,690
22013314046_1800265842.html,2,708
22013314005_1800265734.html,721,
20012014012_1800265846.html,1,817
21013114096_1800265726.html,,403
21012814010_1800265370.html,731,
20012114076_1800265843.html,2,664
23013214111_1800265840.html,1,640
21013114024_1800265432.html,2,675
21012814054_1800265726.html,,402403
20012914057_1800265434.html,2,
20011814051_1800265727.html,,501
21013114085_1800265726.html,,403
20012214045_1800265433.html,2,
21012414041_1800265734.html,,111
21012614069_1800265844.html,2,723
20013014043_1800265845.html,2,700
21011914028_1800265431.html,1,759
22013514040_1800265734.html,669,
21013614007_1800265726.html,,401402
22013414021_1800265842.html,2,858
20013314002_1800265433.html,2,
20013214008_1800265727.html,,501502503
22013314057_1800265734.html,710,
21013314054_1800265842.html,2,442
22013114008_1800265842.html,2,767
22012114077_1800265430.html,1,728
21012414019_1800265369.html,613,103
21013514039_1800265726.html,,401402403
21013214065_1800265735.html,,201
22013314005_1800265841.html,1,676
23015214005_1800265840.html,1,466
21013214053_1800265735.html,,203
20012214012_1800265433.html,2,729
23015414064_1800265840.html,1,803
21013514059_1800265725.html,675,
20012514002_1800265842.html,2,425
20012514044_1800265728.html,,604605606
20013514035_1800265846.html,1,267
20012414032_1800265846.html,1,583
22012314016_1800265735.html,724,
22013614060_1800265734.html,71379310345,
21012114073_1800265734.html,690,
20013114038_1800265846.html,1,875
23012914032_1800265840.html,1,480
20012114015_1800265372.html,236,401402403404405
21012114042_1800265726.html,69285714286,
20013614030_1800265434.html,2,769
23013514019_1800265840.html,1,483
22012714043_1800265842.html,2,375
20013014027_1800265433.html,2,
20012314053_1800265372.html,607,402
21013614035_1800265370.html,348,201202203204
22012214049_1800265842.html,2,775
22012414007_1800265734.html,,101102104
21023614008_1800265845.html,2,720
22023114006_1800265432.html,2,850
21013314003_1800265370.html,317,201202203204
21011715030_1800265849.html,770,
22023114001_1800265842.html,2,658
22011914061_1800265734.html,747,
21021914004_1800265846.html,1,774
20013014006_1800265844.html,2,485
20013614024_1800265728.html,,601602604
22013114095_1800265842.html,2,450
22013114053_1800265735.html,,202203204205
20013314052_1800265845.html,2,473
21013014048_1800265726.html,66428571429,
21013114036_1800265370.html,683,204
20012014023_1800265372.html,629,402
21012714040_1800265369.html,700,
20013114051_1800265434.html,2,800
20012014031_1800265728.html,83333333333,
21012014015_1800265726.html,87857142857,
20012214009_1800265727.html,,501502503504
20012414026_1800265843.html,2,729
21012514036_1800265726.html,82857142857,
22013014011_1800265734.html,687,
22013314061_1800265735.html,797,
21012614048_1800265431.html,1,793
23022214009_1800265842.html,2,558
21021814001_1800265728.html,80666666667,
21012314025_1800265432.html,2,
22012314053_1800265735.html,831,
22022014001_1800265432.html,2,783
20012514036_1800265434.html,2,
21012514063_1800265844.html,2,177
22012714036_1800265735.html,707,
21012414006_1800265844.html,2,592
20013514023_1800265434.html,2,
20012114055_1800265727.html,7,
21012414014_1800265844.html,2,177
22012214020_1800265735.html,87586206897,
20011614035_1800265434.html,2,715
20012514010_1800265728.html,74666666667,
23013414014_1800265840.html,1,387
21013114089_1800265431.html,1,
20012114041_1800265434.html,2,
21013114031_1800265844.html,2,731
21013214030_1800265370.html,834,
21012514013_1800265432.html,2,
21011814010_1800265432.html,2,767
21012114093_1800265735.html,71034482759,
21012814054_1800265370.html,338,201202203204
21012314066_1800265735.html,65862068966,
21012114002_1800265726.html,,402
20012414047_1800265846.html,1,825
21012414045_1800265431.html,1,
21011914001_1800265844.html,2,238
22013414038_1800265842.html,2,808
21012514056_1800265431.html,1,
21012714037_1800265370.html,734,
22012114049_1800265842.html,2,758
23011614011_1800265840.html,1,821
21012014048_1800265370.html,672,204
20012014055_1800265846.html,1,892
21012314040_1800265432.html,2,683
23015414066_1800265840.html,1,507
22013414053_1800265734.html,72068965517,
22013214087_1800265430.html,1,779
21013414017_1800265432.html,2,
20012614041_1800265372.html,743,
21012414061_1800265431.html,1,
21012614013_1800265432.html,2,800
20013114035_1800265372.html,814,
21013314014_1800265841.html,1,710
21012414041_1800265369.html,307,101102103104111
20012214014_1800265728.html,,605
22013114069_1800265842.html,2,792
20012714006_1800265845.html,2,740
23015414051_1800265840.html,1,869
20012914051_1800265434.html,2,
21013614022_1800265726.html,77142857143,
23012014032_1800265840.html,1,660
21012914048_1800265726.html,,403
20013114076_1800265372.html,579,402
21013414007_1800265370.html,562,201203
22013614044_1800265735.html,84137931034,
20012814041_1800265844.html,2,562
22013414048_1800265430.html,1,803
21012514024_1800265726.html,65,
21012714055_1800265432.html,2,808
22013314005_1800265430.html,1,
22013114033_1800265430.html,1,
20012814057_1800265844.html,2,454
21013114077_1800265432.html,2,758
22011614057_1800265430.html,1,
22012914065_1800265842.html,2,900
21012414035_1800265726.html,,403
21013014028_1800265842.html,2,708
21012814054_1800265725.html,63333333333,
21012114090_1800265844.html,2,731
23012614031_1800265840.html,1,537
22012514012_1800265430.html,1,
21011614044_1800265370.html,810,
21011614005_1800265370.html,745,
20013114042_1800265434.html,2,862
21013514047_1800265726.html,,401402403404408
22013014057_1800265430.html,1,
21012914023_1800265369.html,633,101
23013314112_1800265840.html,1,767
23012414043_1800265840.html,1,650
23012714017_1800265840.html,1,457
20013214026_1800265434.html,2,738
21012214021_1800265430.html,1,731
21012814023_1800265431.html,1,
20011715017_1800265379.html,743,
22011814037_1800265430.html,1,776
23012714053_1800265840.html,1,653
20013414010_1800265433.html,2,
22013514004_1800265842.html,2,525
20013514029_1800265372.html,407,401402405
23012514061_1800265840.html,1,641
20013014015_1800265433.html,2,
21012114096_1800265844.html,2,477
21012614061_1800265844.html,2,723
20012414049_1800265846.html,1,700
23012014046_1800265840.html,1,714
20012914035_1800265434.html,2,692
22012514012_1800265735.html,,202203204
21013114086_1800265431.html,1,
22013614023_1800265735.html,76896551724,
21013314058_1800265432.html,2,842
23012014042_1800265840.html,1,576
21012614016_1800265430.html,1,
23015214050_1800265840.html,1,593
20012914031_1800265726.html,66428571429,
21013514047_1800265842.html,2,600
20012714011_1800265434.html,2,
23013414006_1800265840.html,1,913
20013514003_1800265844.html,2,492
21012414021_1800265432.html,2,
20013114027_1800265846.html,1,783
20012714023_1800265846.html,1,808
20012714024_1800265372.html,721,
20012114069_1800265845.html,2,600
21012814028_1800265844.html,2,792
22013414052_1800265430.html,1,763
20012714047_1800265433.html,2,
21013414017_1800265844.html,2,762
21012514017_1800265370.html,659,204
20012614035_1800265434.html,2,
21013014030_1800265369.html,680,
22013214006_1800265841.html,1,403
21013414010_1800265370.html,552,201203
22013214005_1800265735.html,,201202203204205206
21013014039_1800265369.html,566,103
21011614044_1800265844.html,2,862
21011914007_1800265432.html,2,867
21013514004_1800265843.html,2,393
21012914031_1800265844.html,2,862
21011814036_1800265431.html,1,731
20012114068_1800265846.html,1,817
22013114005_1800265734.html,,104
21012114024_1800265370.html,669,201
22012914005_1800265430.html,1,
22013114085_1800265430.html,1,866
23012214011_1800265840.html,1,667
21012514027_1800265726.html,81428571429,
21022214001_1800265846.html,1,767
22012514006_1800265735.html,80344827586,
22011814008_1800265842.html,2,542
20012814032_1800265726.html,67857142857,
20013214049_1800265372.html,629,401
21013614044_1800265726.html,76428571429,
21012714016_1800265432.html,2,817
20013114063_1800265372.html,657,402
20011614012_1800265728.html,85333333333,
21012714064_1800265843.html,2,636
21012914022_1800265370.html,334,201202203204
21012114036_1800265735.html,,202203204205
21012814047_1800265844.html,2,415
21013214041_1800265432.html,2,825
20012114079_1800265846.html,1,825
20011614003_1800265372.html,914,
21012914036_1800265844.html,2,485
21012514066_1800265726.html,,401402403404405
21013214064_1800265432.html,2,825
20012414013_1800265846.html,1,742
23012214057_1800265840.html,1,750
20013514024_1800265432.html,2,708
22023314002_1800265843.html,2,707
21013114007_1800265843.html,2,486
21013314048_1800265432.html,2,833
22013214016_1800265734.html,,103
21012714025_1800265432.html,2,
22013614052_1800265735.html,,204
20012714002_1800265434.html,2,
21012314016_1800265726.html,79285714286,
21013014058_1800265844.html,2,692
23012114093_1800265840.html,1,693
22012814015_1800265430.html,1,783
20012014064_1800265846.html,1,883
22013214035_1800265735.html,,201204205
22013114023_1800265430.html,1,
22011914042_1800265735.html,824,
22012614042_1800265734.html,,102104
20012314058_1800265434.html,2,831
23012414016_1800265840.html,1,621
23013514030_1800265840.html,1,438
21011814054_1800265432.html,2,867
20013614014_1800265728.html,,601602604
20013514013_1800265846.html,1,300
21012614053_1800265370.html,479,202203204
23011814028_1800265840.html,1,803
21011914033_1800265370.html,800,
21012814005_1800265370.html,824,
20012614047_1800265372.html,714,
20011914032_1800265846.html,1,758
22013214022_1800265842.html,2,508
20012814057_1800265845.html,2,440
20012214024_1800265846.html,1,483
21012414039_1800265431.html,1,655
22012114008_1800265841.html,1,597
21011914036_1800265844.html,2,762
21012714001_1800265735.html,70689655172,
23013114086_1800265840.html,1,755
22013014010_1800265734.html,693,
21012514056_1800265841.html,1,669
22015214007_1800265842.html,2,742
20012914047_1800265433.html,2,
20011715004_1800265223.html,852,776
23023514003_1800265842.html,2,492
21012914001_1800265370.html,852,
22013114111_1800265735.html,7275862069,
20012114018_1800265727.html,,503504
21013014029_1800265432.html,2,
22013214057_1800265735.html,,201203204205
22012114014_1800265430.html,1,741
20011614027_1800265372.html,907,
21013214042_1800265432.html,2,658
21022214005_1800265434.html,2,754
20013514013_1800265726.html,,401
21013514045_1800265432.html,2,800
21012914051_1800265726.html,,402403
20013314036_1800265434.html,2,862
21012514053_1800265843.html,2,707
20012814032_1800265433.html,2,
21012814034_1800265370.html,707,202
20012314029_1800265728.html,72666666667,
23015414057_1800265840.html,1,490
21013314055_1800265432.html,2,875
22012314039_1800265430.html,1,
21012014055_1800265432.html,2,883
21013514025_1800265844.html,2,515
22013014012_1800265430.html,1,
20013314007_1800265728.html,,601602603604605606
20012614005_1800265372.html,807,
20012114043_1800265433.html,2,
20013114075_1800265728.html,73333333333,
21013114019_1800265726.html,83571428571,
22012314008_1800265842.html,2,633
20013114085_1800265433.html,2,
22013214002_1800265430.html,1,
21013214042_1800265735.html,67931034483,
21012814018_1800265844.html,2,654
21013014031_1800265432.html,2,883
22012714038_1800265430.html,1,769
21012514005_1800265430.html,1,700
21012514039_1800265844.html,2,531
21013114087_1800265432.html,2,775
21013614018_1800265370.html,769,
20012614052_1800265728.html,,606
20012014002_1800265370.html,493,207208209210
22012714022_1800265841.html,1,493
20012114037_1800265728.html,,605
21012514018_1800265844.html,2,846
22013214017_1800265841.html,1,514
22012614053_1800265430.html,1,
21012414011_1800265725.html,,301303304
22022314006_1800265432.html,2,692
20012214054_1800265434.html,2,731
21011814012_1800265370.html,693,
21012114047_1800265431.html,1,
